ListingKey	Category	APR
8.69E+32	1	20.04%
6E2936026767880770CD9F5	7	14.85%
79813600062817408FEB182	1	16.32%
70CA3599838172211328800	1	11.56%
69BC3603967896714B5A128	1	16.68%
558A3603231833939408C97	1	20.46%
558C3603171557907BF2ACE	1	33.25%
559436019799675848726A5	1	19.66%
09A83600972135470DFFCC9	14	20.22%
09BA360231562430810CFA1	13	19.90%
02243600730850634F79D70	7	15.22%
2D9B3600384167715F38417	1	12.08%
86E535994114372170118A5	1	21.17%
CDC43601535816143432E5E	1	13.80%
027B360281866182842DC00	1	22.11%
3E6B3603700283101776C6D	1	11.60%
0958360022392735246EAB7	1	20.04%
8A093604838636874C63E8E	1	9.07%
8A1D36032897911727756EB	18	19.74%
2E0A359916286817841769D	1	12.08%
2E153601529642757EAFDFF	13	20.52%
4F1C360118562523304EF9B	15	17.35%
4F1E35996630684080532EA	1	19.63%
4F3136001956751214A8D9D	1	12.08%
09BB3601505655210038E2B	1	9.03%
8C1F3598877546254C71DED	1	18.56%
2DCB3599048031310A2AC1C	1	20.93%
6C8536044633684880BD82E	1	11.55%
A4323598059819001164FE8	1	14.24%
564C3604779670051589280	1	13.73%
8EBF360240756548139AE36	1	32.45%
9A093603336601166294746	1	17.71%
59853599335627685DC1B90	1	22.11%
5B0436003795047080D0D67	1	24.56%
8EE2360396635333414CAEA	7	31.98%
0B0E36016694521226E1E4D	13	27.82%
0B253599367976310EA7AEA	1	18.91%
DD563601495599502CE19C2	16	12.08%
01E73598969604873A8638A	14	21.47%
01F935999997178299724CF	7	18.28%
59A53600497297252639C4E	1	22.77%
59AC3603351259778F79076	1	14.24%
3BCE36011517899689BCF74	1	16.32%
79BC3602854867991832E54	1	14.24%
79CC3601355266333C7FE9C	1	13.80%
0B223601217320925EAE47B	1	20.04%
DDA23602765273698005DE4	1	9.07%
2DF335989581736063F7618	11	14.21%
3BDA3603299419067DA6BB4	1	14.04%
DDD83599509901953E4FD83	1	16.97%
DDF23599921054878E51A25	1	20.52%
01D036031677280640CA55E	1	14.85%
694D3601022202070437E6B	7	6.73%
A5463601909682296207BB8	7	12.02%
5BF4359888171300691D585	1	17.61%
0A763600012660264E3EFC1	2	16.73%
0A93359982358788050DB35	1	8.50%
DDF33601123660909660760	1	22.77%
2C253604245510602E56771	1	19.03%
0AEC3603058830167AF0E5C	1	14.24%
809136025541720494055C9	3	23.48%
DE663599022980513C0B8B1	1	12.08%
DE9C36032885985952DA556	1	14.45%
658635998034891007C0457	1	19.22%
01F935982247189030442ED	7	15.22%
2CA83600783486166B6D455	1	27.78%
3EC53603407616907469F8D	1	14.75%
A5ED359807659213491B57B	1	12.11%
A4403600210913335260ACF	1	20.52%
0B0C360304193318159C506	1	15.45%
2CB63601418523448ECB4CA	1	21.69%
5F34360427438424084FC7C	1	17.71%
5F393600320480539A53C06	1	21.34%
5BCF359881648396373B34A	1	14.21%
7DBC3604442574402FC0D73	15	31.98%
38123600134763923BD875B	1	24.56%
0A7F36005774861836E0300	1	9.03%
EF1035987495080196EC1F1	1	16.30%
3F6336027715644199F2CA2	1	22.51%
3F73359929920487997AAE6	1	22.11%
717D3602222547719FB142C	1	14.75%
71843598955036956BF991C	1	7.62%
719135986998953626CF675	19	18.56%
38223600968175199FF2648	1	22.77%
B1913598909769548377C6B	1	16.97%
E25036028024906590194BC	1	16.77%
E268359975165942938C148	1	19.22%
E2A63603162415854EB1C45	1	12.73%
6E3C360008932229044CB15	1	22.14%
504E3602699263594C65A01	1	16.73%
9BE2360123681942008CC97	1	20.22%
9BF336028849565256C5700	1	15.26%
38773600510152427A037DF	1	19.74%
6E43360186606066597333D	1	24.86%
8E983599025580252D3A3B5	1	20.52%
0A9235989366267210FCDB4	1	16.66%
0AA93598930608583B65933	1	23.27%
884E35980333677438AF5DA	7	13.23%
358F3603660802914EA88DD	2	17.20%
64693600007615281BB1974	1	19.22%
9BF736034871521233A6665	1	13.23%
9A1F3603498413602156A4F	1	22.78%
38A236001709380374F09C1	1	12.69%
E49A3598746349221C6FA78	1	18.63%
03273599807666575735ED3	1	11.56%
2F283603582128172C8C9D2	1	12.54%
9C2A36048175612654C7DFA	1	15.85%
9896360175329260623638C	1	18.28%
A54135988360089758DEACE	6	18.99%
0B003599743146572C04517	1	15.84%
44CA35990590516474D9C3B	13	21.17%
0325360121385791847CBFE	1	20.37%
91C03598333258841A072F8	1	16.32%
359F36006583392169BF3F3	2	22.97%
35C436023690293207E9849	1	13.84%
35CD35996952726735F2FA8	1	13.84%
5C5B36026175304119514A7	1	18.99%
5C723601240872534C2556E	7	14.71%
A56B3601302435148019F64	1	16.97%
0BBC3600687204372AA26CF	1	24.86%
AB2D35993936335775B12FC	1	20.04%
98C135988919243826933D4	1	14.15%
9B6A3600879228766B7E3E1	1	29.41%
02B73603939324885566C28	20	22.06%
02BA3597989297798416664	1	18.99%
D2F63600579787072F1AB04	3	19.50%
89AD35999376238524A2CA8	20	32.45%
2E6F3599600093412C8549F	1	9.43%
2E823600347744866B1F150	1	17.15%
C4BB36021665100812B5C79	1	15.36%
02CC360081863979016A3DA	1	13.19%
2E9D3601524914669A54B4A	1	14.75%
9A4A36004039348126F769C	1	27.82%
9A653602866142450FCC6F1	1	26.90%
D3293600013794564927A1C	1	23.44%
5B0E360045235163546F32A	1	7.92%
E28C3603171236708B71D1B	2	19.90%
03423599603475722FAAE50	15	16.66%
2F6D36041113068777C9942	7	15.36%
47A7359844399469067542A	1	18.20%
6D3B3598608581861819916	1	16.73%
6D6E359949763937776647E	1	31.17%
5B5136006159604397242E7	1	16.66%
0C143599134405985C6A716	1	22.11%
02FA3602417310591D4C97E	1	14.68%
0306360178685373154F486	3	19.03%
47C836036598397071C00A1	15	16.68%
7ACB360121500507496196D	1	22.81%
A60E36044733408871D62D2	1	34.12%
7ADC360210433616444E918	1	20.37%
6A1F3600686974651EAAE04	1	13.64%
F4DA3601609204738C5D531	1	14.66%
0BCA36012580122918F2F95	1	16.97%
A64436038573698512EC5D9	2	11.55%
A656360282718050905E7BD	1	15.87%
02AC3604284975358C0EED8	1	17.14%
3FED3598949816004D96845	1	24.86%
2FBC3599568878506C105BC	1	13.80%
DF14359812483215175E5D1	1	14.66%
7BA73602685210971580441	1	14.75%
67BF359932583524597846F	2	23.13%
67DF36026582261949B43C9	1	23.44%
E2A136019096618538C0405	13	20.56%
02C1359835690075089E3AE	1	16.32%
9BED36027077460873D6197	1	9.47%
602E3602173923874C1A6C2	3	16.36%
B41235997150958479B4506	7	16.73%
0B83360287773297088BA86	7	13.73%
9F313602455750653FB17F4	7	14.75%
E2D03599032466947CFEED2	1	17.61%
F03F3603432149095341219	1	19.54%
032A36007597759893A56A8	1	17.33%
03513602770518077DBF59D	7	9.07%
40243601299480092CE39A9	1	21.65%
403D36038522821077576D9	7	19.03%
40583600237486544A0E214	1	14.71%
15F13602999363680D8371A	1	18.67%
9A4C3600550314592418AD9	1	14.71%
5C2C360007404836038FDC6	7	28.13%
8A0E35993508058307420B4	15	22.77%
E2D236040133462301A6ED3	1	16.99%
E30135994316280133EDD7E	1	17.69%
E3073599239690097732688	1	12.63%
E31D3603131853755CC4910	1	21.86%
A49A360050344650309A17D	1	20.93%
A6DF3600198796764F31BC7	1	19.50%
7EB13604863578131AAD6F3	1	23.38%
035A3600053244407E2C3E4	16	28.85%
9C503602947751885CEF372	1	16.36%
9C75360268902286215BBA9	1	13.66%
9C76359930646163778E24D	1	9.43%
4B3E360321453995779E369	1	12.63%
4B643599722992501B32A13	1	24.56%
0C0B360334416461442917A	1	15.87%
0C153603319516834D1C2D3	1	31.98%
8A2A36031542693671A356C	1	14.24%
8A513600988030697FCE591	1	21.50%
E34A3602548090231EBC67C	7	22.81%
E34C36006076864217233EA	6	20.52%
7EB23603395452775D8BCDE	1	21.86%
A6E3360156810087722FDC2	1	12.08%
038036004836596742DEA62	1	14.66%
518A3599263173378F116B0	1	34.59%
15FA3599192713276E6FCE1	1	18.91%
1607359878707874427C91E	1	21.65%
4B7C3603027380365966098	1	20.46%
0CBB3599452902927C4C8A9	1	12.61%
A0E03600580145778738628	1	17.65%
81573600023783683ECFE7F	1	24.56%
8D6A3599107354027E79446	7	14.21%
65973602611168073A4C8C3	1	18.52%
659E3598976266742A82BC4	1	16.97%
4BB535997429544151850C1	1	17.15%
EC3835997897335486822B2	1	23.27%
7F3736047433866149BBF13	1	12.02%
0C6036000415689128E6FE2	1	18.99%
03FF3604141959327E51B35	1	11.55%
53AC36010214448674EE5AF	1	14.15%
15A63599430215346C37BC5	6	8.50%
9B4135993240197624CC753	1	16.97%
D2FD3604802869658D024E6	15	13.73%
D30235991099246051BBA60	1	16.36%
A15C3603417680595D3195B	1	19.54%
83233598809976732F5BCEF	1	32.45%
835A36001115436659FA9E1	1	14.71%
E1EE35999102117533A6279	1	11.56%
0C413600725883954F07DC1	20	7.62%
8CEB36006335010762D5EAD	1	22.55%
038836041631207767DB5E6	1	9.07%
15243600274890885DCA28E	1	21.65%
4C2E36028812692674B248F	1	21.38%
8BDA360447384558770FBD6	7	21.35%
8BFB36011717424038ABAF3	1	21.38%
A28D3602087809999B29B52	1	22.81%
F0893601681594002B1E4D8	2	15.22%
0D1836048033722383F69B8	7	15.82%
8D7036031060963079A4ED6	13	31.98%
12C73599797682986F0B9F7	2	14.21%
85B73604425137024BB9E8C	1	7.65%
85C93601283962041F8742D	1	9.43%
8C0336026362868205264EC	1	27.82%
0DE33602452754182FCD9A2	1	22.47%
0DF73602151069376A620CF	1	29.59%
045636006547645588BCA64	1	11.56%
48963603507522532DF96C1	1	9.47%
5DDB36023502265602D60AF	14	13.84%
161935999507334004DAECE	1	12.69%
161C35984155382881341D7	1	12.61%
85EC36021018309381A8E82	1	18.31%
860B36004284795936240EA	1	8.50%
0CAD35988834531905F5638	1	21.17%
93903600115287301EF648C	1	26.15%
67E7360184947215734BCD5	1	18.31%
D7A6359833506996590AFA0	1	12.69%
F0AD360015111606527F836	1	9.03%
5DF83598754286637BBEECF	1	11.56%
6AF835980145352178E9EB2	1	20.04%
49E23602157701712E03CAD	1	20.07%
0D0735986368949767D130E	1	11.56%
862D3598489508534DED284	1	14.15%
CC263602834969083F6AC68	7	25.59%
F3B73601569525841DEF2E1	1	19.63%
F3CD36009338758601C8B5E	7	18.91%
6AAF36042337661612A765E	1	18.73%
8D94359960371358183B6E2	1	22.11%
0C523598911731583DE0487	1	17.69%
167B3601079535400D75BC9	1	20.35%
4A023603385408268566239	1	18.01%
D66036003061669607B1F58	1	13.64%
F60E36018357498662D56A6	1	11.60%
685E3600599155823AF25DF	1	15.02%
5F1B36022905655126C6C96	1	24.60%
5F4736022649318784F8C8F	1	21.19%
5F4E3602723052710F54FB0	1	16.36%
145A3602288113670343FCC	1	9.47%
4A6D3602122171802C224DB	1	9.07%
9C763602834457996DB9998	1	20.56%
9C983598572123175D9DB8F	1	20.52%
E06F360295539660009FE51	1	25.59%
687036026930685585291ED	1	26.38%
68743600316249279A1DF12	1	23.98%
687C3599380025857EF65FD	1	12.69%
0CB0360355807057831D07E	1	24.60%
CAE1360239851655840D288	1	9.47%
CC3D35982180005540249C6	3	33.20%
A84536042210504066C99D8	2	19.86%
04853602492574818C1A15C	1	7.96%
539D360048157985565EC0A	1	14.21%
9CDA360318616734704B148	1	24.81%
0CC33603341748016AE7E87	3	22.78%
7C6936009324244022D2759	1	22.77%
A87B3599200445570A87088	1	18.99%
A8833600811374902670AF1	1	15.22%
A8A73598787930979CE13A4	2	32.45%
CC7D35995676098832510A5	15	28.85%
043C36008255973214CCBB7	3	9.37%
414B3598387050202AB6175	1	20.04%
415C3598246396557D6C006	1	9.03%
4160360046339713343541D	1	16.68%
0D2D3599053783838B83F96	1	30.85%
9D103599648938323BA9592	1	20.04%
9DCE36045228371507A1351	1	21.65%
93BF3599775359949ADCC22	1	16.30%
93CE3598346763082E297CB	1	12.69%
D42D36012612397805D0810	7	20.56%
DFF936001021341803BFAEE	7	9.03%
E0093599764103138150C3B	1	13.64%
40B23600804806734A3E9C4	1	13.80%
89133603921546581B8E91F	1	15.36%
96303602297272295A05FDC	1	24.01%
ECFB3604829987193703A87	7	16.18%
0CDC3599715412899E6B9E3	1	15.22%
0B9836002159590852AD66A	1	16.32%
8C7F3603585629676BB6F7B	1	13.66%
9FF33599546430556100092	1	17.69%
F4F836003864112779E68BE	1	26.86%
F4FC359941748196961EB68	1	13.19%
04763600646415420C63F8A	1	13.64%
047A3604377574613497B12	7	17.14%
05043603291539396A9E43E	1	19.55%
52613602632615212216F7E	1	22.78%
17CA3603991195729088C3C	8	12.12%
16FD3599774819581C9FEFC	1	33.20%
9E0A3599430440657A01565	7	19.50%
9E123604194432752594B3F	1	14.45%
0BBD36000113818005682F7	1	15.22%
0BC83604092215063DA0568	7	18.43%
8C9136001815882126B387F	1	17.97%
8C9A36025422005833601D7	1	9.47%
EDEF3601193417456F0A22C	1	16.73%
C8AF36028626674664A9754	1	7.65%
050E359847152116738D921	1	11.56%
05423599840137972E2AE85	1	29.57%
054C36014555001138804F5	1	12.08%
665E3597763860998C6B545	1	19.86%
0EDA3598677559492F50A3E	1	30.13%
0EFB360320490225100479B	1	14.27%
7A3D3599860354727880BBF	1	13.80%
7A3F3601197660050F0B2BE	7	21.38%
C8EF3603461298395A0A352	1	17.71%
C91435997917000415E5393	2	22.11%
A36D3601510986966DD3FDB	1	17.15%
A0113599986794970B78BBA	1	15.84%
A0423602891385473837AC5	1	18.22%
54C23601428098917898B64	1	13.19%
5D7D3600601403664F32A91	1	27.78%
5DB83600871174699C124B4	1	15.84%
E6C235995462673617628BB	1	23.27%
95203601682645660DF3FE2	1	20.83%
E39136009127934971BB736	1	16.73%
A37E3602591895051499D81	1	25.59%
9E0B36024024282627779BC	3	15.45%
C8F235999347594633B18CE	1	7.62%
C8FF3600900065356CD57A6	1	20.52%
A0923604505062018DF7419	1	24.37%
04D036002192370776B2D96	1	16.30%
04F53604061016706220928	1	11.55%
9EB336024504360409B14C6	1	20.07%
04BC3603146624371800436	1	24.81%
04BE3605014147562A8A38C	1	16.84%
1.60236E+22	1	27.78%
161B3603286840529F2B1B9	1	19.54%
9EE7360274889573124CE85	7	15.87%
956F36010216190557AA088	1	25.59%
F2563600066790714786A73	1	21.34%
F2583600780533434D06A42	1	16.30%
C9503601555086406B928B5	1	16.66%
C960360158254741830DC62	1	17.65%
A0B23599426847817DBE629	20	17.97%
A0D33603054049188C648ED	3	22.66%
04FA35997042257307CC980	1	17.15%
6.71536E+22	1	20.52%
3EF03599414929816453853	1	12.08%
9E7E3603642359392D1EF75	1	11.55%
05173600510164542C89A6A	1	20.81%
498A360127944051007F7EC	13	23.44%
0DC13599085747640445C31	1	20.04%
176036007702405282B3318	1	16.66%
1.78236E+22	7	8.50%
9F493599966105917027FC0	1	20.04%
9F523603999622771854D64	1	22.51%
9F7C360093914708219F380	1	18.63%
456035990023781806E38B8	1	24.56%
DB463598210123015DF4B1D	15	32.45%
EE3D3601990701871DAC40B	1	16.36%
844D3602332840293026023	1	19.03%
84573602092412180D7BDC5	1	22.58%
A12035993036841434E90F4	1	17.33%
5ECF36009314614860E9744	1	19.86%
0EEB3598923847643309670	1	18.91%
17203600311918426C89437	1	19.50%
6F2A3599214060482C0BC93	1	16.66%
486C3599785133031ADB4B9	1	20.52%
487436011706212626A9CBF	1	20.56%
C9D0360444368928894402A	7	14.94%
C9E33602382792220559DC9	3	13.12%
A13E3600233245096582CB9	1	22.06%
A144360003719907349203E	1	18.99%
A17D3601803330330BBCF49	1	17.15%
04A23601490391917462641	1	22.11%
5EED360143938424803B482	1	23.98%
6C0A36020734827685C9781	1	15.87%
0E39360326062992583F9D2	1	18.52%
0E46360057731956478F0C6	1	14.04%
16B93601750386428D4108D	1	26.86%
E1EB3603943840312D1F8B3	1	21.18%
F32B36039741408823DE9F9	1	18.43%
F3343602472552323E9E08A	1	17.65%
A6413599044720069DE988B	1	13.25%
9FE436031364032397D1D6F	1	24.81%
C9F73602852410382B8FF55	1	18.22%
CA23360105958999981B838	1	13.73%
0DD43599452567096DEC418	1	17.69%
691F3604265007658CEF503	1	9.07%
051535986755908244049BF	1	18.28%
38A436039507847956C06C8	1	18.16%
38D4359894523801434BB93	2	26.86%
95CE3602422492388C62765	1	31.67%
0DD536044612742673ECE6A	1	13.73%
CA4A3600104292505CF501E	3	21.65%
7D4235992685499735A5417	15	14.71%
8E3A3600716148681989C85	1	30.13%
05463599756463755572DCA	1	8.50%
16C53602326804865B0C1EE	1	12.73%
38EC35990852591546267AC	1	15.84%
95FB3600165943908BFBF88	2	29.41%
E1273601363116944498AF0	7	17.33%
0D6C3603180482933988109	3	9.07%
0D803602803859775D51F81	7	17.35%
83923599835894954B8C7EF	1	22.77%
054735992632324310F438E	1	15.43%
5.6836E+21	1	12.08%
9EFA360171854138409D67E	1	14.53%
191A360094167962035BC63	1	17.15%
196936010592843938C9D36	7	16.30%
393E36028013864917754F2	1	18.58%
39543599665686592D255B5	1	18.56%
D4433599600619502D8B855	1	12.08%
960E3601489498381E3D260	1	21.38%
A99735994151014899B1CCA	1	12.08%
A9B33603032519000104D23	3	14.24%
83C836019767972344EA1E1	1	12.73%
82D73601094807385C70B74	1	20.52%
057736037121033103AE4B1	1	15.85%
053B3600782601802F9ACAA	1	16.97%
9F263603796581192529891	1	11.55%
9F29360031985227062D310	1	18.99%
417E3604240491950268624	1	17.20%
6.22136E+22	1	26.15%
17F036006261124900B965B	1	18.56%
D4EB3599015510997166135	1	17.15%
0DF336017785385587D598E	2	6.73%
9D2036001774048966A8C7F	1	14.21%
9F493599966105917027FC0	1	20.04%
17DB3602552135990079719	1	22.15%
49843603750807362A0A78E	1	20.97%
D5013602636088751C19711	1	16.69%
A1F83603621999616407968	14	13.73%
A1FE3601578617659F6E10A	1	12.69%
E77F3601063124571032760	1	15.22%
E7803599680077484CD63F5	1	9.03%
8F743598273734895F843DB	1	20.22%
8F943602720825320D46FC5	1	12.64%
9F913602071899936109DD6	7	19.25%
1672359886031357240A965	20	22.55%
169C3600235977008A7BC7C	1	12.69%
0E2A3600819153284D7FCF9	1	17.15%
847736010558865153EB76B	1	13.64%
05E03600211340087DBD3F7	1	23.27%
5.32436E+22	1	23.48%
16CC3600233355999EADB71	1	18.91%
16CD3597589961701FF8DB2	1	14.21%
0EDC360118137243728C0BF	1	14.71%
0EF0359931987095788FD5F	2	8.50%
0EFD36008741050478456E4	1	19.63%
4863360103775691366AF97	1	9.03%
E85F3601175183862062678	1	20.26%
E8663603904870138E7BAB3	7	17.19%
A00D360257274155191869C	1	9.47%
A01F3598423087106335E46	1	28.60%
A042359957098800590EFC9	1	14.71%
5DB83600871174699C124B4	1	15.84%
A0A736023815357351EA41C	7	18.31%
F67F35997317675848F42DE	1	15.22%
A2F03600871385143A96443	1	29.41%
05F736034207148716F8447	1	14.75%
A05F3603027462833F09ACE	1	25.32%
5DB83600871174699C124B4	1	15.84%
5E8D3603303389459ADF225	1	13.73%
186935990495984491DEC06	1	21.65%
A3163600911925272F08C18	1	20.35%
A32C36022085078129766DD	1	16.30%
E7C33603459037344593E39	1	17.71%
A30F3600126773143F740D5	1	13.80%
06213601498454438A43F2D	1	16.30%
6801360198629036019FBC9	1	13.19%
0F123600069852045B62200	1	22.77%
9D333604063670316A79364	1	8.53%
36403603852321680E4FC79	1	13.12%
A35A35995938548607CF754	1	9.43%
A35D3601055699627B85BD3	7	26.15%
A36D36032881810117A658B	7	11.55%
A37D3602192739245CC561D	1	21.19%
A37E3601891622437206336	1	16.66%
E7E33601365935645066A16	7	14.71%
96F2359993147970327E198	1	16.30%
971E36005181745072EFFAD	1	20.04%
97313599850213965564BCA	1	17.33%
05A535987654262687399EF	2	14.21%
0F303599138297017A91862	1	16.30%
875C3601123412801C03A70	1	9.43%
4AB136011991073361BB4EE	1	20.56%
4AB43600137770095136BE8	2	30.13%
A38E3602098387072DB2528	7	16.77%
A3A13599900969379D9A5E3	1	13.80%
0E663598635030628A36BFB	1	32.45%
E82F3601802773878714FAA	1	9.47%
05A93599571379911AA2F11	1	22.77%
62763601854802544F722B4	1	7.92%
628C3602715554509FF1FC2	7	27.31%
DB81360079544946396D840	1	21.65%
F12236021334481402E654C	1	23.44%
A3EB360494089450142D8A8	1	21.35%
B12E360054017636417CE4A	3	16.30%
B15C3599501675052FC09AD	1	22.47%
E8533600485081319D58DB2	1	7.92%
E86A359885102535477622C	1	7.92%
064B35991936714505AE3E7	1	26.51%
06833601209084593EB8817	1	21.17%
179F3602905197447A1332B	2	19.39%
8D9B3603946727256C50996	1	22.06%
5FCE3599129004004590982	1	19.50%
D7043601195940971B06539	1	20.04%
48333599286326390821EBC	1	17.15%
B18E3599078714407948EFC	1	22.14%
B1A636000640139470D045F	1	21.83%
8DB4359946583891815895F	1	19.63%
8DBC3600489879105AE2846	1	29.57%
D73F3601383025955C8DBAF	1	11.56%
E2653598779633616C52307	1	11.56%
99B63598909589616A9BA37	1	13.80%
487E36006726969571BB95E	1	14.85%
488735993408475852B2E13	1	18.63%
488D3603562089117B9EDF2	1	9.47%
D7AA3598881220460D79F17	1	13.80%
D7CF35988215254868C47DA	1	22.77%
CBFE3602781492149E49884	15	30.17%
CC12360374148980793642F	2	11.60%
CC173598659855553911EEC	1	20.35%
068B3604243288867B7100D	1	9.07%
068F360137656672041DA50	1	20.04%
06A736040377311502D33FE	1	13.12%
6CC736005549516728AB47F	1	21.34%
55B23601983133001780B02	1	22.77%
3F0B36019096474220AC5A3	2	20.07%
A7CD36030324166786799DE	1	14.85%
064B35991936714505AE3E7	1	26.51%
0F543599547947742BD8089	1	12.69%
55BC360354526235122CC95	1	30.89%
3F3E3602939739294FFB678	1	13.15%
7A343598909799969D58A54	1	16.66%
A8023602698860788DE6B7F	3	18.58%
06C03601756610837F4C78D	1	26.38%
108F3601891224635E46BA8	3	23.48%
18E73599042934887D6D456	1	16.73%
1758359981151045518FEDC	1	33.20%
428F359941505139719858B	1	13.19%
DBC23599632075919D64BCB	3	6.73%
DBC83600008071992852B78	3	21.17%
48363599823511662E028CE	1	18.63%
483A3598801619560496124	13	29.41%
484A35998508311489FDC9F	1	7.62%
851A3602799910663E3326A	1	9.39%
F1753599462709987247144	1	15.22%
102636010756815512B87F4	1	16.69%
103B36002725491878567E3	1	19.86%
92EF3600100520436B65A57	1	29.41%
65AE3600403734080B2C0E2	1	21.17%
42A43601427138616797925	1	19.03%
0FD33601694444555113CD1	1	31.67%
0FF83602551761337A47916	7	9.07%
06FF360329718071690F923	1	24.09%
84733599242478432BC809E	1	17.97%
16B23602716794011C9C777	1	14.21%
16CA3599181903397DA84A7	1	8.50%
53E435996196133510152A3	1	9.37%
E8D6360090044454106771E	1	17.97%
35DA3600128025912951DC8	1	21.83%
518C3605046078897E94065	1	21.99%
D879360453003644070EDA6	6	14.45%
F7F736025338073378327E7	1	15.22%
F816360254725599972A12B	1	17.19%
5420359881362979357F890	1	11.56%
62DE36034482905481E3D52	6	14.04%
10D93601266394968058710	7	21.17%
661535993032093447FA1BA	2	25.28%
970D360143138070807195A	1	14.21%
972E36038008377989AC67B	1	20.68%
733936042716020958A843D	1	15.85%
D8B2359887788943795C422	13	34.59%
9AB936028013106466AF3A5	1	31.98%
566D3602359844718CCDD08	1	17.61%
18AD35992351779319BA6EC	1	16.73%
0FC0360368776347994A2E1	1	18.73%
66333601417646610A4CFF5	1	20.22%
B1FA3601324496954043271	1	12.61%
A860360358397520882702F	1	14.04%
5FCE3599129004004590982	1	19.50%
68E8360240492592291DD57	1	18.67%
0F6736042615412396BDB86	1	14.85%
97823601600575949F53CC5	1	23.85%
C00B359883165311488F341	1	18.63%
86E13602891414925628B9A	1	12.63%
CB863604626731380F57A50	18	19.39%
06A1360345201483178E7D2	7	12.03%
0F7F36024268347183175C8	1	13.84%
4BA036010088819234C5048	1	22.77%
18B736011703000696F7063	1	14.21%
78BA36032388285783801C1	1	20.07%
486536001257962217667C6	3	29.57%
CB953602938875988DA3A3D	1	16.48%
CB9736038909100490DA3D2	1	23.17%
AF18360184533826717B8B6	1	23.44%
F1BE36000962934630B7A59	1	19.63%
F1C73601128771755D372C8	7	16.73%
9B523602610675876DFB49C	1	13.84%
9B7435991934178041F6B0B	1	9.43%
0E1A3598945083366CE3776	7	13.19%
54A83602172608473881E4B	1	8.50%
54B836002343267263656B2	1	24.56%
160B3603110610509DB3059	1	16.18%
66403599093059259D2E991	1	19.86%
664D359980720749540AD12	7	22.77%
D9AD360010862087238DBDE	1	21.47%
10133601960908108202C2B	1	17.65%
9B883599716102521FCBD82	1	23.98%
9B9D3602513574477680E25	1	16.36%
16293599883831455AAC3D2	1	19.50%
665736002092383961CEE0C	1	14.21%
DE0A360254670452550462E	1	20.97%
DE19360160297583663B2D9	1	26.49%
