ListingKey	APR	Category	Year
8.12034E+22	8.37%	1	2007
8.12035E+22	12.63%	1	2011
8.12335E+22	21.90%	6	2010
8.13036E+22	17.97%	1	2012
8.13236E+22	15.02%	1	2013
8.14234E+22	27.81%	1	2008
8.17135E+22	35.24%	1	2011
8.17736E+22	17.71%	1	2014
8.17836E+22	25.72%	1	2013
8.18236E+22	26.68%	1	2012
8.21736E+22	14.86%	1	2013
8.23536E+22	29.54%	3	2013
8.23835E+22	20.32%	6	2011
8.24435E+22	16.18%	1	2009
8.25035E+22	22.36%	1	2011
8.25036E+22	22.28%	1	2013
8.25336E+22	29.34%	1	2013
8.26136E+22	19.86%	1	2013
8.29636E+22	22.88%	1	2013
8.30635E+22	10.99%	7	2011
8.33336E+22	23.54%	1	2013
8.34036E+22	27.55%	1	2012
8.34335E+22	28.34%	2	2012
8.35336E+22	25.72%	1	2013
8.35935E+22	23.38%	1	2009
8.37135E+22	29.25%	1	2011
8.40236E+22	14.21%	1	2013
8.41334E+22	31.35%	1	2008
8.43336E+22	21.65%	1	2014
8.43835E+22	12.51%	7	2011
8.44E+22	24.56%	1	2013
8.44735E+22	34.62%	1	2011
8.46235E+22	23.48%	7	2011
8.46436E+22	19.50%	14	2013
8.46736E+22	24.76%	1	2012
8.48735E+22	35.64%	1	2011
8.49836E+22	19.31%	3	2013
8.50535E+22	22.29%	3	2009
8.50835E+22	22.03%	7	2011
8.51536E+22	14.97%	3	2013
8.54335E+22	25.78%	11	2012
8.61135E+22	35.80%	3	2012
8.62135E+22	30.53%	7	2011
8.62835E+22	35.64%	1	2011
8.62936E+22	14.49%	1	2012
8.63134E+22	15.09%	7	2008
8.63336E+22	35.80%	13	2012
8.65734E+22	17.68%	7	2008
8.67536E+22	26.53%	1	2013
8.67636E+22	27.62%	13	2013
8.69336E+22	15.32%	1	2013
8.71434E+22	21.72%	4	2008
8.73436E+22	24.21%	1	2013
8.73634E+22	23.50%	2	2008
8.73836E+22	19.99%	1	2013
8.74935E+22	22.36%	1	2011
8.75235E+22	33.10%	3	2010
8.78435E+22	21.73%	1	2009
8.78436E+22	12.53%	1	2013
8.79136E+22	18.85%	1	2013
8.79536E+22	28.78%	1	2013
8.82636E+22	21.29%	1	2013
8.84534E+22	18.96%	3	2008
8.85236E+22	18.21%	2	2013
8.88136E+22	12.27%	1	2013
8.88136E+22	20.35%	1	2013
8.88136E+22	20.35%	1	2013
8.90236E+22	30.13%	1	2014
8.93136E+22	20.05%	3	2013
8.96736E+22	23.85%	1	2014
8.96836E+22	19.65%	1	2012
8.97834E+22	15.50%	1	2008
8.99434E+22	12.20%	1	2008
8.99936E+22	19.92%	13	2012
9.03736E+22	17.15%	1	2014
9.03835E+22	13.07%	1	2010
9.07934E+22	37.45%	3	2008
9.08536E+22	35.80%	1	2012
9.08736E+22	32.49%	1	2014
9.10835E+22	35.80%	18	2012
9.15036E+22	26.53%	7	2013
9.17634E+22	22.24%	5	2008
9.19036E+22	20.40%	1	2013
9.20335E+22	12.40%	1	2011
9.24636E+22	18.91%	1	2014
9.27236E+22	18.67%	3	2014
9.30635E+22	16.01%	7	2010
9.30635E+22	35.64%	1	2011
9.31136E+22	14.86%	1	2012
9.31634E+22	8.37%	4	2008
9.34536E+22	9.03%	2	2014
9.35835E+22	25.45%	1	2011
9.36135E+22	21.99%	2	2011
9.36835E+22	22.74%	6	2012
9.37834E+22	24.26%	1	2008
9.38835E+22	33.10%	3	2010
9.39136E+22	22.55%	1	2014
9.44835E+22	21.34%	7	2011
9.47336E+22	16.30%	1	2014
9.48634E+22	34.41%	1	2008
9.49836E+22	25.78%	2	2012
9.50634E+22	37.45%	7	2008
9.50934E+22	16.34%	7	2008
9.51936E+22	14.86%	1	2012
9.52236E+22	20.22%	1	2013
9.53935E+22	13.22%	2	2010
9.56136E+22	16.32%	1	2014
9.56336E+22	33.70%	7	2013
9.56835E+22	24.25%	6	2012
9.57435E+22	11.45%	1	2010
9.59035E+22	35.80%	7	2012
9.60236E+22	17.52%	8	2013
9.60336E+22	21.34%	1	2014
9.61336E+22	27.29%	1	2013
9.63635E+22	35.80%	1	2012
9.64535E+22	6.44%	1	2009
9.65336E+22	13.19%	1	2013
9.65435E+22	34.58%	7	2011
9.65834E+22	29.33%	3	2008
9.66536E+22	14.86%	1	2013
9.66636E+22	17.75%	1	2012
9.67436E+22	18.01%	1	2014
9.70035E+22	11.45%	1	2009
9.71135E+22	34.62%	2	2011
9.72036E+22	14.41%	1	2013
9.73436E+22	28.85%	2	2012
9.74434E+22	10.39%	7	2008
9.75136E+22	16.97%	1	2013
9.76034E+22	23.50%	1	2008
9.76536E+22	13.70%	1	2012
9.77435E+22	15.38%	1	2011
9.79535E+22	30.53%	7	2011
9.80336E+22	16.73%	1	2013
9.80535E+22	39.15%	1	2010
9.80836E+22	16.97%	1	2013
9.81935E+22	33.10%	1	2010
9.82236E+22	14.17%	1	2014
9.83636E+22	19.63%	14	2014
9.85034E+22	8.18%	4	2008
9.85236E+22	24.76%	7	2012
9.87435E+22	8.79%	2	2010
9.87436E+22	20.52%	1	2013
9.87436E+22	20.52%	1	2013
9.88436E+22	26.53%	1	2012
9.88735E+22	35.86%	1	2010
9.89E+22	12.40%	1	2011
9.91336E+22	28.34%	1	2012
9.96036E+22	29.54%	1	2013
9.96135E+22	38.44%	1	2009
9.97136E+22	31.67%	1	2014
9.97634E+22	19.09%	6	2008
9.98034E+22	19.46%	1	2008
9.98136E+22	23.27%	7	2013
9.98735E+22	28.57%	5	2010
2.00E+23	11.77%	19	2012
2.81E+23	17.02%	7	2008
2.95E+23	35.69%	3	2009
3.42E+23	33.22%	1	2013
3.67E+23	4.58%	3	2009
3.77E+23	12.53%	3	2012
4.42E+23	12.08%	1	2014
5.12E+23	35.80%	13	2012
5.87E+23	17.69%	1	2013
6.16E+23	20.81%	1	2014
7.64E+23	6.73%	2	2013
8.04E+23	33.39%	1	2008
8.44E+23	12.69%	1	2014
8.60E+23	35.84%	1	2012
8.72E+23	11.04%	1	2008
8.80E+23	8.08%	3	2008
9.02E+23	27.47%	3	2008
9.18E+23	18.14%	1	2013
9.77E+23	32.54%	19	2013
1.61E+24	19.24%	15	2013
1.79E+24	17.52%	1	2013
2.07E+24	26.53%	1	2013
2.24E+24	21.47%	1	2013
3.17E+24	18.56%	1	2014
3.30E+24	14.75%	7	2014
5.59E+24	17.45%	4	2008
5.87E+24	11.70%	1	2013
7.08E+24	17.61%	1	2013
9.14E+24	21.94%	1	2013
9.33E+24	28.55%	3	2008
1.05E+25	23.87%	1	2013
1.71E+25	27.47%	1	2011
2.92E+25	13.63%	4	2008
8.04E+25	25.01%	1	2013
9.07E+25	33.22%	1	2013
1.14E+26	17.09%	1	2013
1.45E+26	35.64%	1	2011
1.53E+26	15.32%	1	2013
2.66E+26	29.27%	7	2010
2.70E+26	14.45%	1	2013
3.06E+26	32.45%	13	2014
6.37E+26	23.12%	1	2013
7.67E+26	17.69%	1	2014
7.72E+26	24.56%	1	2014
8.44E+26	15.32%	1	2013
8.60E+26	19.63%	1	2014
1.77E+27	27.82%	7	2014
2.74E+27	35.36%	6	2013
4.84E+27	22.28%	18	2013
6.09E+27	35.80%	13	2012
7.05E+27	8.21%	3	2007
7.47E+27	40.24%	7	2008
1.21E+28	21.95%	4	2008
3.98E+28	28.34%	18	2012
4.63E+28	17.60%	1	2013
5.89E+28	33.29%	1	2013
7.48E+28	35.80%	1	2012
1.18E+29	17.36%	3	2012
3.19E+29	12.78%	11	2012
4.84E+29	19.11%	7	2011
5.83E+29	20.40%	1	2013
7.47E+29	32.45%	1	2013
1.69E+31	34.58%	15	2012
8.69E+32	20.04%	1	2014
3.32E+37	15.83%	1	2013
2.55E+38	24.30%	7	2012
3.37E+38	33.55%	6	2012
4.39E+40	19.50%	1	2013
6.91E+42	16.11%	4	2008
3.81E+44	13.45%	1	2009
7.84E+45	13.22%	2	2011
7.23E+47	24.68%	3	2012
4.17E+48	14.71%	1	2014
4.37E+48	19.25%	1	2014
6.21E+48	34.62%	3	2011
1.58E+49	22.94%	3	2008
2.53E+49	12.63%	1	2014
3.88E+49	35.86%	7	2010
5.68E+52	9.19%	1	2008
9.59E+53	26.82%	1	2014
7.48E+54	31.03%	1	2013
2.13E+55	35.64%	7	2011
9.96E+55	15.43%	1	2008
9.66E+56	18.53%	1	2013
1.94E+57	33.55%	13	2012
7.70E+58	11.77%	1	2011
8.28E+59	26.49%	1	2013
7.64E+60	20.52%	1	2013
8.89E+62	16.16%	6	2010
1.97E+63	34.89%	3	2011
6.00E+63	34.62%	7	2011
5.61E+65	22.46%	1	2012
7.09E+65	16.73%	1	2014
8.85E+69	11.04%	1	2007
4.40E+71	29.51%	7	2011
5.53E+71	16.15%	2	2011
1.51E+72	33.55%	20	2012
6.45E+73	8.68%	2	2008
4.84E+74	35.80%	1	2011
5.43E+74	13.30%	1	2013
5.43E+74	13.30%	1	2013
3.36E+75	37.45%	1	2008
3.84E+75	33.04%	1	2013
8.74E+75	17.07%	1	2010
9.44E+75	16.44%	3	2008
2.16E+76	27.47%	7	2011
2.78E+76	16.31%	1	2008
7.69E+77	35.80%	1	2012
1.34E+78	15.63%	3	2008
9.81E+78	35.84%	1	2012
9.90E+79	23.55%	1	2012
9.26E+80	32.45%	1	2013
1.41E+81	14.71%	1	2014
2.94E+82	20.22%	1	2014
6.08E+82	28.97%	1	2011
8.65E+83	29.51%	2	2011
2.29E+84	19.32%	1	2013
7.07E+84	32.38%	4	2008
4.82E+88	19.86%	1	2013
8.21E+88	29.46%	1	2012
2.46E+90	6.89%	1	2011
6.22E+90	35.80%	2	2012
3.20E+91	6.89%	2	2011
5.65E+94	29.74%	7	2009
1.28E+97	13.80%	1	2013
5.05E+97	27.46%	7	2012
1.97E+98	31.03%	1	2013
9.18E+99	29.46%	1	2012
3.02E+100	14.71%	1	2007
6.87E+100	14.86%	2	2013
8.70E+100	35.80%	2	2012
9.06E+100	11.30%	3	2010
3.32E+103	19.99%	1	2013
7.45E+104	24.70%	2	2012
3.84E+105	16.12%	7	2010
4.77E+106	17.02%	3	2008
6.29E+106	28.73%	15	2012
3.40E+107	38.72%	2	2010
5.33E+107	26.99%	18	2012
1.53E+109	26.82%	1	2012
9.67E+109	10.04%	1	2013
7.81E+110	15.63%	3	2013
1.58E+113	7.92%	1	2014
3.47E+113	19.36%	1	2013
7.65E+114	24.21%	2	2013
6.78E+115	35.80%	3	2012
5.22E+118	18.99%	1	2013
4.26E+127	27.25%	1	2012
7.01E+135	14.35%	1	2013
3.73E+138	9.64%	7	2010
6.68E+138	11.55%	1	2014
1.85E+149	14.71%	1	2014
3.42E+149	25.22%	1	2010
7.33E+168	9.47%	1	2014
6.68E+182	23.32%	1	2012
8.45E+184	25.78%	3	2012
6.09E+195	6.70%	7	2008
1.58E+204	15.32%	1	2013
1.76E+225	35.80%	7	2012
1.80E+250	24.76%	1	2012
8.21E+255	23.48%	1	2011
1.76E+260	13.14%	1	2012
7.35E+260	13.95%	1	2008
2.64E+263	15.54%	1	2012
3.88E+276	9.03%	1	2014
4.13E+280	19.32%	1	2013
1.63E+289	26.15%	1	2013
3.47E+293	9.83%	1	2012
1.87E+304	8.88%	6	2011
00003546482094282EF90E5	27.46%	1	2012
00013542762124763F20254	28.37%	13	2012
00013592180058085D3AC05	13.30%	1	2013
00033425227988088FA6752	37.45%	4	2008
000335337029714661FD4AD	18.99%	1	2011
0005353671687550573289D	27.25%	7	2012
00053596416593761653B0E	14.71%	1	2013
00053597801044938B84BE1	24.86%	1	2013
0006357747559732389619D	25.78%	7	2013
000735502631196995D49C1	20.71%	1	2012
00073578398164084DAFEB7	26.88%	6	2013
0007358700925081086ED55	19.36%	11	2013
00083515005961433CA8920	17.16%	7	2011
0008352204741537944A8AA	20.20%	7	2011
00083578206662061A171A0	22.71%	1	2013
000835932484225109A6A74	18.97%	1	2013
000A34209897973969CFA81	32.37%	4	2008
000A3578543847209AC54DD	24.59%	1	2013
000B3529010510067CA14AF	6.59%	7	2011
000B35964762568140736D3	20.52%	1	2013
000C3563463631827A47EF9	35.80%	1	2012
000C360009922429737A9D5	21.83%	1	2014
000D3410451511356B08F17	18.70%	5	2008
000D348547019249114C31E	22.95%	1	2010
000D355382580877343BC38	35.80%	1	2012
000D3587551179095583B7F	17.06%	1	2013
000D3591529594861D5BAE3	21.94%	1	2013
000E354835335967522018B	28.85%	14	2012
000E35586397748443371D0	27.06%	1	2012
000F3600271326224D9D880	30.13%	1	2014
001035373445372274F74E2	35.80%	1	2012
00103578694430444B86A46	14.45%	1	2013
001035956771248700B020D	17.15%	1	2013
00123576416092513FD87F2	19.65%	11	2013
00153558094614685A062CF	29.11%	1	2012
00153567847232016AD7562	19.24%	1	2013
0016354368143469787FDCB	12.43%	1	2012
00173538540329618C8F959	25.26%	2	2012
0019360513144163264D781	9.07%	1	2014
001A35554553695350E9C81	9.74%	1	2012
001B3532819451224EFDB8F	29.49%	1	2011
001B35734798864397F009A	25.78%	1	2013
001C3551279879185B30911	33.97%	6	2012
001E3551925753464C9688B	24.76%	7	2012
001F3474088124877D9F55D	37.45%	1	2010
002135920130233977E124D	19.50%	1	2013
00223537460259113A3A263	17.36%	1	2012
00223577215471726875FFE	19.24%	1	2013
00223594917038064A7C947	23.54%	1	2013
00223594917038064A7C947	23.54%	1	2013
0022360018789623094FDCA	24.56%	1	2014
00243536415078087A468C0	20.36%	2	2012
00253523741426124C0CF05	34.62%	7	2011
00253548050499707F78A09	35.80%	1	2012
00253560412414819E46248	26.53%	1	2012
002634796879407568DAFB2	37.45%	5	2010
002635837664853948C777B	21.57%	18	2013
002635945556134118FFB34	18.97%	1	2013
00263594673113032CE896E	21.94%	1	2013
002734323938052642CC151	9.09%	7	2008
0027359493663086571A90C	25.28%	1	2013
00283588737221648876AE8	35.36%	13	2013
00293599494024184B820A3	17.69%	1	2014
002C35858545769116A9EC2	23.94%	1	2013
002D35886406920019FE40B	26.33%	2	2013
002E3533831806038A9533E	24.25%	19	2011
002E3590641970659E845DF	18.97%	1	2013
002F3515818488821EC33C9	32.96%	1	2011
002F3530407407404CCD7D1	35.13%	7	2011
003035922645107760B43D3	33.22%	1	2013
00313594417069766ADD68C	20.81%	1	2013
0032358914966363181E7C7	33.22%	1	2013
00333551041982012AC28FE	27.46%	1	2012
003335894702732135F9397	14.25%	3	2013
00343462286262972B978FD	22.29%	1	2009
00353600182343640BEE73A	32.45%	1	2014
003734891951006710D0E8F	33.13%	3	2010
00373604460533889EF1A76	19.03%	1	2014
00383600821373883191FF3	15.43%	1	2014
00393554268408197441CE8	33.05%	2	2012
003935799481459083C288C	23.87%	1	2013
003A3592994702975D041C3	17.17%	1	2013
003A3598158052336BAB8C0	27.78%	7	2013
003C35984011896160FEDC0	12.08%	1	2014
003D35295133198110187F7	29.51%	2	2011
003D35317511890312DE8B9	26.99%	1	2011
003E3555214555472A9D69E	32.33%	1	2012
003E3559432636251EADC5A	24.76%	16	2012
00403517714208661D4B3F5	32.96%	2	2011
004035596049900890DEF0B	19.31%	2	2012
004035808342406421F6B04	17.06%	1	2013
00413602826713211CF435D	14.75%	1	2014
0042352761120768353F052	20.20%	1	2011
00423543531255376C701CD	24.25%	13	2012
00423598025939498B5329B	17.69%	1	2014
004434231334928988C20D2	12.56%	4	2008
00443587820612867016C2C	27.64%	18	2013
00453408415393014A58BBB	14.21%	1	2007
004635479555205417486B9	35.80%	14	2012
00463564491835150CAC064	17.98%	6	2012
00473590513960687DD308F	22.24%	1	2013
00473590513960687DD308F	22.24%	1	2013
004735930867105455D1271	29.36%	1	2013
00473598713699302779CD2	16.66%	1	2014
004835934840004777DDC7D	23.90%	2	2013
004835940447240650CE6CE	9.00%	1	2013
004C3598580319626C9AF00	13.80%	3	2014
004D3495976012700C50B00	38.72%	1	2010
004D3593145226172772AF5	22.11%	1	2013
004E35904532708911A1D15	30.34%	7	2013
004E35990807686703D713D	28.60%	1	2014
004F3426369677792B9EE56	16.16%	7	2008
004F35392765222475CE64D	20.36%	2	2012
00503529076765133D7FA6E	29.51%	2	2011
005135936121505470AABD0	19.32%	1	2013
005335017135467207BAD16	33.10%	3	2010
0054360154633585994DAF1	24.01%	13	2014
00553548134127262718BFA	33.55%	1	2012
0057353077953688247D964	35.24%	2	2011
0057359735607671572B079	20.93%	1	2013
00573600389929384C1EE98	20.35%	1	2014
005836011642596130BADCB	21.34%	1	2014
005A3486047265638D81963	12.31%	1	2010
005B35540702813911BE994	14.34%	1	2012
005B35764421562379DF733	17.75%	1	2013
005C3459581337539CDC7EA	35.42%	7	2009
005C354241335951431DDAD	35.80%	19	2012
005C35848176135942C690E	17.52%	1	2013
005E34322485488846533C2	15.73%	3	2008
005E35068034002701D1E8F	35.64%	7	2011
005E3571648619774F1D26A	14.97%	2	2013
005F34320665893886B365A	19.20%	1	2008
005F3554484683596E52573	15.83%	6	2012
006035122722768330A98E1	10.99%	1	2011
0061342175163944780AD27	14.97%	1	2008
00613486615881671B1953E	22.57%	1	2010
00613601944725716F3CF23	7.62%	1	2014
006235845211654773F8925	12.02%	1	2013
00643585898859413D28C4B	27.64%	1	2013
00653542037572332F485F5	15.78%	7	2012
006535939018723805959D3	13.23%	1	2013
00663416006771140B07632	24.30%	1	2008
0066352644451789833B594	34.62%	1	2011
00663534582064553FE031C	24.98%	3	2011
0067351801983837109E882	35.64%	6	2011
006735740748318923FD94D	25.78%	1	2013
0067358681266577895A6E3	35.36%	20	2013
00693420495385812DA00DC	37.45%	1	2008
006934251746069077560C9	36.62%	3	2008
0069346042646797293FAE1	8.90%	7	2009
00693573766208644B97AA9	15.83%	1	2013
006A34826917360801295E1	29.51%	6	2010
006A3551219632379306774	12.43%	15	2012
006D3564690931369974649	35.10%	2	2012
006E3513719583579DE3127	17.16%	3	2011
006E3582081194389258953	15.32%	1	2013
006E35990976573374739F1	9.43%	1	2013
006F3415390619372CB86C5	11.24%	3	2008
006F3480024521251DEAF76	36.44%	1	2010
006F3537287331981397977	24.25%	3	2012
00703425981916477A58ECF	7.58%	7	2008
00703577270534288F3A4C4	14.35%	3	2013
0071352742552723510F6E5	34.11%	2	2011
007135802764342407E2051	16.50%	1	2013
0073354268410834887CC08	24.25%	1	2012
0074358482669853476E18E	24.76%	1	2013
00753556808719563EA4167	22.45%	9	2012
007535783887682484ED730	20.05%	1	2013
00773548237199277AB7E89	20.46%	1	2012
00773599091353280B945F9	25.28%	1	2014
007834083762261768B0D1B	14.66%	1	2007
00783559553741540C95A3D	27.55%	2	2012
007935313992190589E364D	22.03%	1	2011
007A36021719579424AFB89	20.05%	1	2014
007B3586201500874F6B088	17.06%	1	2013
007C3430883135067AB8EB0	26.16%	7	2008
007C3547271587571CFF8F9	27.46%	1	2012
007C35763567698290C610C	8.33%	3	2013
007D3563145512607F1F1B9	28.16%	13	2012
007D3597810123552926181	15.22%	1	2013
007E3481387529860E2A965	11.30%	1	2010
007E3514116527235C01921	25.42%	7	2011
007E35498620125415AF2FF	35.80%	1	2012
007E3557698455604A49C51	31.34%	1	2012
007E35649999458229AAC83	23.66%	1	2012
00803577702545936EABA1B	17.06%	15	2013
0081349480202002413F661	31.05%	7	2010
00813539881391989643A58	35.80%	3	2012
00813577272224430FC1CAA	32.54%	7	2013
008235533149248987BAF17	20.46%	7	2012
00833529350000464D22D84	35.13%	1	2011
00843539649437588D419B3	35.80%	13	2012
0084359069077996907F87F	14.82%	15	2013
00843594680429748F2E361	14.66%	2	2013
008534703352950569DA3BD	37.39%	3	2009
0085357897687587859288D	34.05%	1	2013
00863531904040789C8A4C6	28.97%	1	2011
00863604179437128DD9A2B	19.03%	1	2014
0087352270643094413B0D7	12.40%	1	2011
008735785633961099F6300	21.95%	1	2013
008736034269259128AC6C7	17.80%	1	2014
00883416848966977287BC4	17.68%	1	2008
008B3600524843455E61C85	9.39%	20	2014
008C3508301726590943A48	30.53%	1	2011
008C3517855273761E327C5	18.17%	3	2011
008D342355184582037630C	20.08%	4	2008
008D3511584739096975203	13.25%	3	2011
008D3573901089048773B8B	24.76%	1	2013
008D358112169045235022D	18.14%	2	2013
008E3550602075662DB3476	18.32%	1	2012
008F3597754097570E75BC1	19.50%	1	2013
00903467690268422AEF34A	10.66%	1	2009
0090355031840387136B537	26.68%	11	2012
009035862344167279EDC72	19.24%	14	2013
00903597275018890DB40CB	19.50%	1	2013
009336033005310837B7B79	14.24%	1	2014
00943489018254614AA7153	15.36%	2	2010
0098360461900952056DB93	29.66%	1	2014
0098360461900952056DB93	29.66%	1	2014
00993423625507808D9D88A	29.79%	4	2008
00993544647256252DB90DB	27.46%	2	2012
0099358865098891163865F	35.36%	7	2013
00993599688374176DF6583	18.28%	3	2014
009A34936341065418CB69A	38.49%	6	2010
009B3495741061236C0C927	38.72%	7	2010
009C3583801143268C886E5	19.36%	1	2013
009D3584881012181C31459	27.29%	1	2013
009E3517208334167B82F29	18.17%	7	2011
009E3591357352486C49EE7	29.36%	1	2013
009F35966939845140E7B01	13.64%	1	2013
00A13600708181517A9BE48	24.56%	1	2014
00A235883222865685C8F77	31.94%	1	2013
00A33599552674619D03AD7	19.25%	1	2014
00A3360212589026359A38D	14.71%	1	2014
00A436030812162595E97F4	17.19%	1	2014
00A53551722987540B5CED4	35.80%	20	2012
00A53558296805955D2AE83	35.80%	1	2012
00A53585009591879980184	13.70%	1	2013
00A63589016024320AA6071	9.00%	1	2013
00A73477945475743DB3645	31.87%	1	2010
00A73524976473284461AAA	12.40%	1	2011
00A7356976725157427DA22	11.70%	1	2013
00A7359733468770289DA07	17.33%	1	2013
00A83504413020073BC7592	6.89%	1	2011
00A83577331977614686474	14.35%	1	2013
00A93543096589255553412	31.38%	3	2012
00A93571705469822AF1B6E	21.03%	2	2013
00AC3581662661591002D7F	8.63%	1	2013
00AD35425251122022457F4	35.80%	7	2012
00AF355959706377937C6DF	21.03%	2	2012
00B03579766583370A4E7CE	33.04%	13	2013
00B13590232912622E53BFD	29.36%	1	2013
00B234157432619385B41CF	22.76%	6	2008
00B234204246038067E9DE9	37.45%	4	2008
00B33558128065785F894FF	21.43%	1	2012
00B43556833108541D6D92F	27.06%	13	2012
00B635158228376318ABCE4	32.58%	1	2011
00B63527988099291FDADA3	25.49%	1	2011
00BA341943039504432423F	14.97%	1	2008
00BB3500210586316DADEAF	33.10%	1	2010
00BC34179286853484DFB84	36.62%	3	2008
00BC35693868215013A9E95	26.53%	13	2013
00BC357938213339844779F	29.54%	15	2013
00BE3538001429703806C00	23.99%	1	2012
00BF34173402723024BD833	18.21%	6	2008
00C13596360369751D1AC3F	21.34%	1	2013
00C23513173972687D9492D	34.89%	7	2011
00C335828766489310EED7F	20.05%	1	2013
00C335965103996181EB7B4	19.86%	1	2013
00C43572792905796C576B5	13.23%	6	2013
00C43579430889047256108	20.59%	9	2013
00C43588253423093297670	18.21%	1	2013
00C53510427046493B0F72C	29.51%	1	2011
00C63414230168425BBB3A9	8.18%	1	2008
00C63539543280000A9A48B	35.80%	19	2012
00C73527100925374942DD9	34.89%	1	2011
00C73600857865051D26DB0	21.17%	1	2014
00C835213027298511C85BE	34.89%	3	2011
00C835541282813348149F6	28.32%	1	2012
00C93432339486813854DA5	37.45%	7	2008
00C93525291951348165E3D	35.64%	1	2011
00CC3482832502051EB02FD	22.14%	1	2010
00CC358980075941060AB4D	23.32%	18	2013
00CE35823268728801AB58B	22.35%	1	2013
00CF3548961679663C2CA5A	26.68%	1	2012
00D13591976973053D764DA	15.27%	1	2013
00D33582590493319CECC25	15.83%	1	2013
00D43566158232620D3837B	9.99%	2	2012
00D435855820315011A3633	9.84%	13	2013
00D435912306936173395D7	9.53%	1	2013
00D53418653593356A9FA55	19.97%	2	2008
00D53487827278990464FBA	7.44%	2	2010
00D73521016132804581F30	34.62%	7	2011
00D83420419730021978E70	16.46%	4	2008
00D83430137333223CB5464	37.35%	1	2008
00D93600128117852681D4F	23.85%	1	2014
00DA3504482808961CAD2F9	13.07%	1	2010
00DA35893320480208CB52B	19.24%	2	2013
00DA35941477580587105C2	18.97%	3	2013
00DA360324095386464D10C	26.38%	1	2014
00DB35524180939301EC44C	24.68%	1	2012
00DB355736392162679A768	17.32%	1	2012
00DB359393896354332D5A5	18.97%	1	2013
00DC35580759283056D6711	27.06%	7	2012
00DD35558870751404F77D6	8.58%	1	2012
00DD355736187279027A1F0	14.34%	1	2012
00DD3560631464848ACC617	25.86%	18	2012
00DF359002447030629EBFC	19.32%	1	2013
00E03508649158493A4BE41	29.51%	1	2011
00E035638865109105318E1	19.65%	15	2012
00E1347751301225366CD9A	10.84%	7	2010
00E13532436554393163B83	35.29%	7	2011
00E135589496696036D8175	15.40%	18	2012
00E6359053237781818B112	28.90%	1	2013
00E73595091690805935F49	15.02%	1	2013
00E83577552293068E85705	29.34%	1	2013
00E83596797497784E91B80	16.32%	1	2013
00E9357631185472594BC5A	25.78%	18	2013
00EA3417467785833467587	30.70%	4	2008
00EB35106341701194724EC	35.64%	2	2011
00EB3603850993876D30D4B	14.04%	1	2014
00EC3475808566457A43D1D	6.44%	7	2010
00EC3604528464581EB9190	14.53%	1	2014
00ED357299095876033730A	27.29%	1	2013
00EE35243669837266EB52F	30.53%	7	2011
00EE3552610822090D973B0	33.30%	14	2012
00F03431208123240323492	19.21%	1	2008
00F0343244233918981458D	14.62%	7	2008
00F1352716812708481D955	35.64%	1	2011
00F13534158626187686B3B	12.53%	1	2011
00F135854383673923EBD24	28.78%	1	2013
00F13595573075690B0E973	23.44%	1	2013
00F234079223362174EB14E	20.74%	4	2007
00F23421117367118813432	18.45%	1	2008
00F23542786755903F30151	12.78%	1	2012
00F3341165955200971A5AE	10.69%	3	2008
00F33430399786922887980	37.45%	1	2008
00F435332900121509BE206	23.48%	1	2011
00F43563947805596EC80E9	35.10%	2	2012
00F435722188061289C69CE	30.00%	1	2013
00F435886647293567372DD	18.73%	1	2013
00F53421853846073D9B6FC	27.31%	4	2008
00F53475360689774DBFE78	22.14%	2	2010
00F53498804887963FEE77C	38.72%	1	2010
00F53579167411625CA8707	18.14%	1	2013
00F535938075866319BF84A	24.61%	13	2013
00F63430174462473569905	16.94%	2	2008
00F6359071238983063C0BF	18.84%	1	2013
00F73519262689935D5FD6C	35.64%	1	2011
00F73576880451894AC2493	32.39%	15	2013
00F73578414322458408E2F	20.59%	1	2013
00F735860185558781B452B	15.83%	18	2013
00F835094135718377F6E1A	10.99%	1	2011
00FA3574649339441EB99C8	17.88%	7	2013
00FB34079745424975EB1BA	8.68%	4	2007
00FB3596754665887CB691D	20.22%	1	2013
00FD353568930763396BE83	28.97%	13	2012
00FD3574593334797F45381	23.87%	1	2013
00FE3547884000489D0B533	21.37%	1	2012
00FE35729553959812189BF	21.03%	1	2013
01003408888129143119D34	15.43%	1	2008
01013413204364031BAB0E9	18.44%	4	2008
01013430425290444C60735	8.00%	7	2008
01013503967611475955EC1	23.38%	7	2010
010235774885928177EC84F	23.53%	1	2013
01033464351866809871CC2	9.74%	3	2009
01033598031347716B22D06	22.14%	13	2013
01033600510613987E738B1	16.97%	7	2014
010435530449480156297DC	12.43%	2	2012
01043559114049600DD1023	12.53%	3	2012
01043580087553342D9A449	10.88%	6	2013
01043580812609759B17FC4	15.63%	1	2013
010435859170637741E3272	31.79%	1	2013
01043586743724446780D4B	20.46%	1	2013
010435992144157968FBBAE	19.50%	1	2014
01053590968996497D7028E	33.97%	7	2013
010635087175541480C9EE0	5.93%	2	2011
01073561319738896DC77CF	28.85%	1	2012
01083415991046434E155DD	37.45%	1	2008
010834207880545691A0485	19.19%	4	2008
01083424189878553614D5A	12.87%	5	2008
010835817016877113BB4BA	10.88%	1	2013
01093590501696946D39770	9.00%	2	2013
01093596650895777AF7A70	17.97%	1	2013
